entidad	nom_ent	mun	nom_mun	pobtot	pobfem	pob0_14	pob15_64	pob65_mas
21	Puebla	136	San Miguel Xoxtla	12461	6372	3328	8300	833
21	Puebla	137	San Nicolás Buenos Aires	10464	5344	3300	6515	647
21	Puebla	138	San Nicolás de los Ranchos	11780	6043	3547	7030	1203
21	Puebla	139	San Pablo Anicano	3759	1968	1036	2219	504
21	Puebla	140	San Pedro Cholula	138433	71979	32592	94657	10802
21	Puebla	141	San Pedro Yeloixtlahuaca	3488	1803	946	2002	540
21	Puebla	142	San Salvador el Seco	30639	15649	8741	19675	2223
21	Puebla	143	San Salvador el Verde	34880	17925	9779	22920	2159
21	Puebla	144	San Salvador Huixcolotla	16790	8614	5243	10641	904
21	Puebla	145	San Sebastián Tlacotepec	13189	6703	4379	7594	1214
21	Puebla	146	Santa Catarina Tlaltempan	749	377	162	434	153
21	Puebla	147	Santa Inés Ahuatempan	6341	3303	1796	3627	918
21	Puebla	148	Santa Isabel Cholula	11498	5885	3686	7091	721
21	Puebla	149	Santiago Miahuatlán	30309	15636	8960	19835	1511
21	Puebla	150	Huehuetlán el Grande	6105	3159	1800	3485	820
21	Puebla	151	Santo Tomás Hueyotlipan	9315	4791	2667	5949	699
21	Puebla	152	Soltepec	12631	6528	3594	7776	1260
21	Puebla	153	Tecali de Herrera	23625	12131	6983	14966	1676
21	Puebla	154	Tecamachalco	80771	41990	24219	52080	4431
21	Puebla	155	Tecomatlán	6830	3414	1733	4325	772
21	Puebla	156	Tehuacán	327312	172905	86785	219892	20582
21	Puebla	157	Tehuitzingo	12672	6579	3587	7307	1778
21	Puebla	158	Tenampulco	6743	3439	1577	4207	959
21	Puebla	159	Teopantlán	3836	2124	800	2211	825
21	Puebla	160	Teotlalco	3689	1849	1041	2203	419
21	Puebla	161	Tepanco de López	22218	11817	6505	14348	1363
21	Puebla	162	Tepango de Rodríguez	4155	2236	1221	2465	469
21	Puebla	163	Tepatlaxco de Hidalgo	18854	9734	5786	11966	1102
21	Puebla	164	Tepeaca	84270	43761	26106	53183	4973
21	Puebla	165	Tepemaxalco	1216	602	416	669	131
21	Puebla	166	Tepeojuma	8918	4779	2497	5490	931
21	Puebla	167	Tepetzintla	10373	5458	3428	6004	941
21	Puebla	168	Tepexco	7523	3819	2324	4553	646
21	Puebla	169	Tepexi de Rodríguez	22331	11137	6210	13904	2217
21	Puebla	170	Tepeyahualco	19200	9834	5902	11731	1540
21	Puebla	171	Tepeyahualco de Cuauhtémoc	3851	2035	1078	2476	297
21	Puebla	172	Tetela de Ocampo	27216	14116	7707	16869	2640
21	Puebla	173	Teteles de Avila Castillo	6653	3766	1690	4472	491
21	Puebla	174	Teziutlán	103583	54934	26541	69337	7689
21	Puebla	175	Tianguismanalco	14432	7442	4159	9155	1118
21	Puebla	176	Tilapa	9664	5029	2717	6008	920
21	Puebla	177	Tlacotepec de Benito Juárez	54757	29003	19261	32222	3274
21	Puebla	178	Tlacuilotepec	15977	8101	4843	9184	1950
21	Puebla	179	Tlachichuca	31639	16141	9478	19744	2397
21	Puebla	180	Tlahuapan	41547	21086	12283	26195	3025
21	Puebla	181	Tlaltenango	7425	3791	2281	4640	504
21	Puebla	182	Tlanepantla	5390	2808	1699	3393	298
21	Puebla	183	Tlaola	20433	10583	6807	12194	1432
21	Puebla	184	Tlapacoya	6422	3347	2060	3775	587
21	Puebla	185	Tlapanalá	10344	5294	3202	6236	906
21	Puebla	186	Tlatlauquitepec	55576	28959	16030	34898	4648
21	Puebla	187	Tlaxco	4934	2506	1389	2907	638
21	Puebla	188	Tochimilco	19315	10119	5926	11619	1753
21	Puebla	189	Tochtepec	22454	11626	6763	14099	1520
21	Puebla	190	Totoltepec de Guerrero	1187	634	278	651	258
21	Puebla	191	Tulcingo	9871	5230	2794	5822	1255
21	Puebla	192	Tuzamapan de Galeana	5924	3015	1439	3723	762
21	Puebla	193	Tzicatlacoyan	6476	3286	1867	3918	691
21	Puebla	194	Venustiano Carranza	28395	14982	8280	17357	2758
21	Puebla	195	Vicente Guerrero	26559	14125	9245	15368	1945
21	Puebla	196	Xayacatlán de Bravo	1570	844	397	884	289
21	Puebla	197	Xicotepec	80591	42143	23516	50560	6512
21	Puebla	198	Xicotlán	1312	684	364	789	155
21	Puebla	199	Xiutetelco	42943	22264	13906	26689	2348
21	Puebla	200	Xochiapulco	3443	1818	922	2032	489
21	Puebla	201	Xochiltepec	3375	1807	1007	2019	349
21	Puebla	202	Xochitlán de Vicente Suárez	13025	6763	3984	7895	1146
21	Puebla	203	Xochitlán Todos Santos	7178	3771	2225	4376	577
21	Puebla	204	Yaonáhuac	7926	4243	2208	5073	645
21	Puebla	205	Yehualtepec	26392	13683	8601	16289	1414
21	Puebla	206	Zacapala	4647	2442	1425	2613	566
21	Puebla	207	Zacapoaxtla	57887	30736	17103	36387	4397
21	Puebla	208	Zacatlán	87361	45856	25679	54891	6775
21	Puebla	209	Zapotitlán	8595	4610	2275	5398	922
21	Puebla	210	Zapotitlán de Méndez	5675	2882	1525	3512	638
21	Puebla	211	Zaragoza	16752	8998	4609	10844	1299
21	Puebla	212	Zautla	20717	10889	6465	12561	1691
21	Puebla	213	Zihuateutla	11967	6193	3668	7168	1131
21	Puebla	214	Zinacatepec	18359	9578	4892	12138	1323
21	Puebla	215	Zongozotla	4539	2322	1022	2987	530
21	Puebla	216	Zoquiapan	2452	1314	657	1444	351
21	Puebla	217	Zoquitlán	20335	10630	7078	11356	1901
22	Querétaro	001	Amealco de Bonfil	66841	34606	21061	40861	4902
22	Querétaro	002	Pinal de Amoles	27365	14072	8997	15881	2487
22	Querétaro	003	Arroyo Seco	13142	6872	3689	7721	1732
22	Querétaro	004	Cadereyta de Montes	69075	36082	20405	43745	4907
22	Querétaro	005	Colón	67121	33910	20324	42960	3823
22	Querétaro	006	Corregidora	212567	109535	46997	149861	15460
22	Querétaro	007	Ezequiel Montes	45141	23449	12971	29259	2853
22	Querétaro	008	Huimilpan	36808	19463	11335	23062	2400
22	Querétaro	009	Jalpan de Serra	27343	14307	7834	17103	2340
22	Querétaro	010	Landa de Matamoros	18794	9806	5323	11246	2222
22	Querétaro	011	El Marqués	231668	116185	60085	161587	9673
22	Querétaro	012	Pedro Escobedo	77404	39479	22115	50844	4395
22	Querétaro	013	Peñamiller	19141	9789	5746	11515	1871
22	Querétaro	014	Querétaro	1049777	535188	231542	741089	72340
22	Querétaro	015	San Joaquín	8359	4484	2652	5059	647
22	Querétaro	016	San Juan del Río	297804	152454	75345	201673	19661
22	Querétaro	017	Tequisquiapan	72201	37178	18576	47804	5796
22	Querétaro	018	Tolimán	27916	14788	8466	17417	1984
23	Quintana Roo	001	Cozumel	88626	44211	21748	61978	4873
23	Quintana Roo	002	Felipe Carrillo Puerto	83990	42036	25553	52829	5516
23	Quintana Roo	003	Isla Mujeres	22686	11144	5983	15647	1014
23	Quintana Roo	004	Othón P. Blanco	233648	118552	55457	161046	16803
23	Quintana Roo	005	Benito Juárez	911503	452178	213487	653396	35376
23	Quintana Roo	006	José María Morelos	39165	19310	12065	24251	2819
23	Quintana Roo	007	Lázaro Cárdenas	29171	14327	8668	18563	1940
23	Quintana Roo	008	Solidaridad	333800	163324	82039	233019	7640
23	Quintana Roo	009	Tulum	46721	22331	13269	32093	1295
23	Quintana Roo	010	Bacalar	41754	20703	12546	26208	2981
23	Quintana Roo	011	Puerto Morelos	26921	13090	6585	18802	1474
24	San Luis Potosí	001	Ahualulco	18974	10029	5605	11434	1935
24	San Luis Potosí	002	Alaquines	7785	3998	2143	4547	1095
24	San Luis Potosí	003	Aquismón	48359	24346	15305	28787	4251
24	San Luis Potosí	004	Armadillo de los Infante	4013	2016	929	2376	708
24	San Luis Potosí	005	Cárdenas	18317	9582	4809	11170	2326
24	San Luis Potosí	006	Catorce	9579	4689	2771	5659	1140
24	San Luis Potosí	007	Cedral	19840	10164	5656	12395	1778
24	San Luis Potosí	008	Cerritos	22075	11293	5564	13494	3008
24	San Luis Potosí	009	Cerro de San Pedro	5050	2497	1288	3305	452
24	San Luis Potosí	010	Ciudad del Maíz	30320	15325	9034	17760	3512
24	San Luis Potosí	011	Ciudad Fernández	48106	24663	13132	30327	4647
24	San Luis Potosí	012	Tancanhuitz	20300	10299	5688	12399	2203
24	San Luis Potosí	013	Ciudad Valles	179371	93009	42387	119650	17239
24	San Luis Potosí	014	Coxcatlán	15660	7897	4101	9337	2222
24	San Luis Potosí	015	Charcas	21814	11158	5758	13636	2393
24	San Luis Potosí	016	Ebano	40899	20968	10823	25618	4453
24	San Luis Potosí	017	Guadalcázar	25119	12608	7288	14457	3364
24	San Luis Potosí	018	Huehuetlán	15334	7852	4311	9472	1549
24	San Luis Potosí	019	Lagunillas	5453	2723	1280	3088	1085
24	San Luis Potosí	020	Matehuala	102199	52548	26926	66809	8449
24	San Luis Potosí	021	Mexquitic de Carmona	58469	30598	16367	37313	4782
24	San Luis Potosí	022	Moctezuma	19036	9955	5555	11428	2052
24	San Luis Potosí	023	Rayón	15301	7843	4039	8891	2336
24	San Luis Potosí	024	Rioverde	97943	50900	25606	61502	10828
24	San Luis Potosí	025	Salinas	31107	16233	9741	18919	2428
24	San Luis Potosí	026	San Antonio	9382	4678	2660	5717	1005
24	San Luis Potosí	027	San Ciro de Acosta	10215	5274	2635	5925	1655
24	San Luis Potosí	028	San Luis Potosí	911908	471011	206048	631746	73237
24	San Luis Potosí	029	San Martín Chalchicuautla	18468	9361	4545	10827	3086
24	San Luis Potosí	030	San Nicolás Tolentino	4779	2408	1003	2710	1066
24	San Luis Potosí	031	Santa Catarina	12163	6246	3941	7129	1089
24	San Luis Potosí	032	Santa María del Río	39880	20722	11214	24823	3800
24	San Luis Potosí	033	Santo Domingo	10785	5506	3008	6315	1431
24	San Luis Potosí	034	San Vicente Tancuayalab	14945	7534	3805	9488	1652
24	San Luis Potosí	035	Soledad de Graciano Sánchez	332072	170195	84302	228640	18613
24	San Luis Potosí	036	Tamasopo	29184	14438	7947	18028	3205
24	San Luis Potosí	037	Tamazunchale	95037	48828	27603	58359	9075
24	San Luis Potosí	038	Tampacán	14348	7067	3685	8621	2039
24	San Luis Potosí	039	Tampamolón Corona	13603	6848	3875	8202	1526
24	San Luis Potosí	040	Tamuín	36968	18859	9778	23435	3754
24	San Luis Potosí	041	Tanlajás	18208	9097	5137	11199	1861
24	San Luis Potosí	042	Tanquián de Escobedo	13448	6875	3537	8280	1627
24	San Luis Potosí	043	Tierra Nueva	7966	4246	2209	4645	1112
24	San Luis Potosí	044	Vanegas	7557	3751	2250	4575	732
24	San Luis Potosí	045	Venado	14188	7172	3488	8876	1824
24	San Luis Potosí	046	Villa de Arriaga	18206	9213	5529	11143	1489
24	San Luis Potosí	047	Villa de Guadalupe	9277	4646	2466	5499	1312
24	San Luis Potosí	048	Villa de la Paz	5298	2664	1444	3346	508
24	San Luis Potosí	049	Villa de Ramos	38389	20122	12248	22903	3220
24	San Luis Potosí	050	Villa de Reyes	52912	26749	16179	33199	3487
24	San Luis Potosí	051	Villa Hidalgo	15458	7803	4026	9399	2033
24	San Luis Potosí	052	Villa Juárez	10304	5169	2754	5973	1577
24	San Luis Potosí	053	Axtla de Terrazas	32544	16627	8985	20009	3546
24	San Luis Potosí	054	Xilitla	49741	25311	15272	29273	5189
24	San Luis Potosí	055	Zaragoza	27386	13904	8278	17203	1905
24	San Luis Potosí	056	Villa de Arista	17258	8888	5360	10578	1320
24	San Luis Potosí	057	Matlapa	28996	14885	9212	16931	2853
24	San Luis Potosí	058	El Naranjo	20959	10514	5909	13142	1901
25	Sinaloa	001	Ahome	459310	233994	109552	309762	39930
25	Sinaloa	002	Angostura	44093	21964	9827	28653	5613
25	Sinaloa	003	Badiraguato	26542	12873	8020	15739	2776
25	Sinaloa	004	Concordia	24899	12360	6559	15109	3231
25	Sinaloa	005	Cosalá	17012	8336	5309	10133	1570
25	Sinaloa	006	Culiacán	1003530	512484	248043	678895	74751
25	Sinaloa	007	Choix	29334	14445	8325	17623	3386
25	Sinaloa	008	Elota	55339	26793	16089	35327	3881
25	Sinaloa	009	Escuinapa	59988	29887	16376	37794	5780
25	Sinaloa	010	El Fuerte	96593	48137	24192	61819	10565
25	Sinaloa	011	Guasave	289370	146352	70052	189837	29424
25	Sinaloa	012	Mazatlán	501441	256060	115734	341005	44582
25	Sinaloa	013	Mocorito	40358	19783	9729	24448	6166
25	Sinaloa	014	Rosario	52345	25896	13966	32263	6116
25	Sinaloa	015	Salvador Alvarado	79492	41068	19534	51902	8046
25	Sinaloa	016	San Ignacio	19505	9223	4976	11829	2697
25	Sinaloa	017	Sinaloa	78670	38820	21350	47969	9351
25	Sinaloa	018	Navolato	149122	73653	39271	97816	12026
26	Sonora	001	Aconchi	2563	1227	589	1624	350
26	Sonora	002	Agua Prieta	91929	46118	25287	61326	5261
26	Sonora	003	Alamos	24976	12067	6339	15540	3094
26	Sonora	004	Altar	9492	4780	2752	6058	678
26	Sonora	005	Arivechi	1177	583	283	707	187
26	Sonora	006	Arizpe	2788	1342	616	1675	497
26	Sonora	007	Atil	626	316	131	384	111
26	Sonora	008	Bacadéhuachi	979	457	196	608	175
26	Sonora	009	Bacanora	759	369	169	422	160
26	Sonora	010	Bacerac	1221	618	308	756	157
26	Sonora	011	Bacoachi	1475	725	312	924	239
26	Sonora	012	Bácum	23151	11367	5680	15147	2310
26	Sonora	013	Banámichi	1825	901	453	1143	229
26	Sonora	014	Baviácora	3191	1529	707	1959	525
26	Sonora	015	Bavispe	1169	551	323	675	171
26	Sonora	016	Benjamín Hill	4988	2505	1292	3135	561
26	Sonora	017	Caborca	89122	44386	23690	59010	6370
26	Sonora	018	Cajeme	436484	221883	99834	296090	40477
26	Sonora	019	Cananea	39451	19841	10842	25347	3217
26	Sonora	020	Carbó	4946	2378	1356	3137	453
26	Sonora	021	La Colorada	1848	828	385	1179	284
26	Sonora	022	Cucurpe	863	393	191	562	110
26	Sonora	023	Cumpas	5829	2864	1306	3722	801
26	Sonora	024	Divisaderos	753	359	180	448	125
26	Sonora	025	Empalme	51431	25463	12975	33874	4579
26	Sonora	026	Etchojoa	61309	30001	15467	39655	6187
26	Sonora	027	Fronteras	9041	4461	2690	5788	563
26	Sonora	028	Granados	1009	485	221	629	159
26	Sonora	029	Guaymas	156863	78876	38544	104569	13633
26	Sonora	030	Hermosillo	936263	468773	220771	646237	67282
26	Sonora	031	Huachinera	1186	579	260	761	165
26	Sonora	032	Huásabas	888	421	178	550	160
26	Sonora	033	Huatabampo	77682	38265	18321	50488	8873
26	Sonora	034	Huépac	943	449	204	558	181
26	Sonora	035	Imuris	12536	6135	3471	7933	1115
26	Sonora	036	Magdalena	33049	16819	8632	21706	2707
26	Sonora	037	Mazatán	1101	507	198	695	208
26	Sonora	038	Moctezuma	5173	2630	1141	3462	523
26	Sonora	039	Naco	5774	2877	1715	3630	427
26	Sonora	040	Nácori Chico	1531	723	364	909	258
26	Sonora	041	Nacozari de García	14369	7095	4005	9455	909
26	Sonora	042	Navojoa	164387	83123	39304	109181	15873
26	Sonora	043	Nogales	264782	132522	70320	181090	13293
26	Sonora	044	Onavas	365	181	84	211	70
26	Sonora	045	Opodepe	2438	1113	562	1480	396
26	Sonora	046	Oquitoa	496	265	98	326	72
26	Sonora	047	Pitiquito	9122	4428	2252	6012	858
26	Sonora	048	Puerto Peñasco	62689	31053	17175	41830	3658
26	Sonora	049	Quiriego	3090	1472	798	1854	437
26	Sonora	050	Rayón	1496	687	311	878	307
26	Sonora	051	Rosario	4830	2346	1242	2837	742
26	Sonora	052	Sahuaripa	5257	2538	1186	3238	833
26	Sonora	053	San Felipe de Jesús	369	168	95	212	62
26	Sonora	054	San Javier	537	243	171	316	50
26	Sonora	055	San Luis Río Colorado	199021	98469	50595	133390	14922
26	Sonora	056	San Miguel de Horcasitas	10729	5122	3334	6890	496
26	Sonora	057	San Pedro de la Cueva	1458	665	265	868	317
26	Sonora	058	Santa Ana	16203	8214	4129	10507	1567
26	Sonora	059	Santa Cruz	1835	873	521	1154	160
26	Sonora	060	Sáric	2058	979	531	1291	227
26	Sonora	061	Soyopa	1368	599	320	814	234
26	Sonora	062	Suaqui Grande	1114	513	241	682	191
26	Sonora	063	Tepache	1178	557	218	724	236
26	Sonora	064	Trincheras	1381	642	342	843	196
26	Sonora	065	Tubutama	1473	690	329	921	223
26	Sonora	066	Ures	8548	4097	1674	5453	1421
26	Sonora	067	Villa Hidalgo	1429	681	335	865	229
26	Sonora	068	Villa Pesqueira	1043	451	181	648	214
26	Sonora	069	Yécora	4793	2378	1286	2899	594
26	Sonora	070	General Plutarco Elías Calles	13627	6900	4164	8521	942
26	Sonora	071	Benito Juárez	21692	10791	5655	13854	2183
26	Sonora	072	San Ignacio Río Muerto	14279	6937	3751	9201	1327
27	Tabasco	001	Balancán	58524	29282	16855	36458	5206
27	Tabasco	002	Cárdenas	243229	124434	72473	154079	16657
27	Tabasco	003	Centla	107731	54617	32371	68213	7143
27	Tabasco	004	Centro	683607	353527	162885	469127	51331
27	Tabasco	005	Comalcalco	214877	109594	60620	138856	15322
27	Tabasco	006	Cunduacán	137257	69985	40047	87754	9424
27	Tabasco	007	Emiliano Zapata	32181	16728	8483	20847	2847
27	Tabasco	008	Huimanguillo	190885	96975	59092	119048	12728
27	Tabasco	009	Jalapa	37749	18870	9458	24927	3354
27	Tabasco	010	Jalpa de Méndez	91185	46272	25671	59049	6457
27	Tabasco	011	Jonuta	30798	15344	8645	19577	2576
27	Tabasco	012	Macuspana	158601	81070	44423	102697	11429
27	Tabasco	013	Nacajuca	150300	77406	40169	101684	8081
27	Tabasco	014	Paraíso	96741	49069	25768	64037	6926
27	Tabasco	015	Tacotalpa	47905	24151	13651	30519	3733
27	Tabasco	016	Teapa	58718	29954	15754	38733	4230
27	Tabasco	017	Tenosique	62310	31649	17268	39845	5195
28	Tamaulipas	001	Abasolo	9822	4924	2565	6019	1238
28	Tamaulipas	002	Aldama	28725	14378	7623	17874	3228
28	Tamaulipas	003	Altamira	269790	136484	70329	183545	15132
28	Tamaulipas	004	Antiguo Morelos	8850	4463	2231	5482	1137
28	Tamaulipas	005	Burgos	4256	2055	1016	2539	701
28	Tamaulipas	006	Bustamante	7542	3689	2261	4313	968
28	Tamaulipas	007	Camargo	16546	7926	3870	10894	1782
28	Tamaulipas	008	Casas	4143	1965	1271	2391	479
28	Tamaulipas	009	Ciudad Madero	205933	107685	40141	141402	24116
28	Tamaulipas	010	Cruillas	1671	845	399	1000	272
28	Tamaulipas	011	Gómez Farías	8288	4058	1926	5295	1067
28	Tamaulipas	012	González	41470	21102	11422	25701	4339
28	Tamaulipas	013	Güémez	15032	7270	3935	9228	1831
28	Tamaulipas	014	Guerrero	3803	1688	683	2680	440
28	Tamaulipas	015	Gustavo Díaz Ordaz	15677	7811	4017	10015	1622
28	Tamaulipas	016	Hidalgo	17012	8323	4031	10080	2901
28	Tamaulipas	017	Jaumave	15994	8002	4411	9656	1891
28	Tamaulipas	018	Jiménez	6375	3204	1579	3999	797
28	Tamaulipas	019	Llera	14645	7177	3413	8692	2540
28	Tamaulipas	020	Mainero	2048	1027	461	1148	439
28	Tamaulipas	021	El Mante	106144	55225	23753	69186	13171
28	Tamaulipas	022	Matamoros	541979	274081	137470	368765	35069
28	Tamaulipas	023	Méndez	4280	2138	1066	2595	619
28	Tamaulipas	024	Mier	6385	3002	1108	4277	1000
28	Tamaulipas	025	Miguel Alemán	26237	12612	5005	18389	2843
28	Tamaulipas	026	Miquihuana	3704	1792	1098	2077	487
28	Tamaulipas	027	Nuevo Laredo	425058	215616	112973	283982	27832
28	Tamaulipas	028	Nuevo Morelos	3810	1833	1097	2301	412
28	Tamaulipas	029	Ocampo	13190	6460	3375	7847	1966
28	Tamaulipas	030	Padilla	13618	6767	3619	8315	1684
28	Tamaulipas	031	Palmillas	1917	956	496	1110	302
28	Tamaulipas	032	Reynosa	704767	354406	183050	481897	37438
28	Tamaulipas	033	Río Bravo	132484	66363	35409	86969	10040
28	Tamaulipas	034	San Carlos	7411	3556	1691	4363	1357
28	Tamaulipas	035	San Fernando	51405	25693	14121	32261	5020
28	Tamaulipas	036	San Nicolás	926	432	252	572	98
28	Tamaulipas	037	Soto la Marina	23673	11570	6063	15246	2360
28	Tamaulipas	038	Tampico	297562	155805	58750	203139	34973
28	Tamaulipas	039	Tula	28230	14220	8426	16446	3358
28	Tamaulipas	040	Valle Hermoso	60055	30613	15374	38840	5827
28	Tamaulipas	041	Victoria	349688	180459	83245	236254	29907
28	Tamaulipas	042	Villagrán	5361	2626	1310	3116	935
28	Tamaulipas	043	Xicoténcatl	22229	11294	5202	14317	2709
29	Tlaxcala	001	Amaxac de Guerrero	11403	5849	2783	7666	943
29	Tlaxcala	002	Apetatitlán de Antonio Carvajal	16003	8258	3967	10670	1270
29	Tlaxcala	003	Atlangatepec	7087	3629	2019	4485	583
29	Tlaxcala	004	Atltzayanca	18111	9168	5196	11367	1539
29	Tlaxcala	005	Apizaco	80725	42258	18768	54696	7192
29	Tlaxcala	006	Calpulalpan	51172	26556	14219	33399	3518
29	Tlaxcala	007	El Carmen Tequexquitla	17332	8927	5223	11030	1079
29	Tlaxcala	008	Cuapiaxtla	16222	8250	4727	10432	1059
29	Tlaxcala	009	Cuaxomulco	5928	3026	1564	3843	499
29	Tlaxcala	010	Chiautempan	73215	37964	17854	47910	5825
29	Tlaxcala	011	Muñoz de Domingo Arenas	4755	2464	1296	3066	393
29	Tlaxcala	012	Españita	9416	4830	2742	5754	902
29	Tlaxcala	013	Huamantla	98764	51003	28197	64298	6186
29	Tlaxcala	014	Hueyotlipan	15190	7764	4191	9591	1373
29	Tlaxcala	015	Ixtacuixtla de Mariano Matamoros	38970	20054	9837	25721	3400
29	Tlaxcala	016	Ixtenco	7504	3882	1884	4815	805
29	Tlaxcala	017	Mazatecochco de José María Morelos	11592	5773	3257	7495	754
29	Tlaxcala	018	Contla de Juan Cuamatzi	38579	19787	9710	25913	2831
29	Tlaxcala	019	Tepetitla de Lardizábal	22274	11575	5852	14993	1424
29	Tlaxcala	020	Sanctórum de Lázaro Cárdenas	9432	4849	2651	6077	704
29	Tlaxcala	021	Nanacamilpa de Mariano Arista	18686	9624	5085	11940	1643
29	Tlaxcala	022	Acuamanala de Miguel Hidalgo	6432	3248	1720	4324	369
29	Tlaxcala	023	Natívitas	26309	13584	7030	17077	2197
29	Tlaxcala	024	Panotla	28357	14938	6677	18905	2756
29	Tlaxcala	025	San Pablo del Monte	82688	41886	24146	54519	3880
29	Tlaxcala	026	Santa Cruz Tlaxcala	24116	12514	6325	16116	1663
29	Tlaxcala	027	Tenancingo	12974	6664	3456	8280	1120
29	Tlaxcala	028	Teolocholco	25257	12881	7118	16502	1611
29	Tlaxcala	029	Tepeyanco	13328	6970	3408	8783	1079
29	Tlaxcala	030	Terrenate	15475	7791	4760	9600	1105
29	Tlaxcala	031	Tetla de la Solidaridad	35284	18031	9409	23534	2260
29	Tlaxcala	032	Tetlatlahuca	13561	7040	3384	8966	1211
29	Tlaxcala	033	Tlaxcala	99896	52644	21755	69712	8368
29	Tlaxcala	034	Tlaxco	45438	23361	13363	28736	3326
29	Tlaxcala	035	Tocatlán	6294	3175	1728	4097	442
29	Tlaxcala	036	Totolac	22529	11801	5338	15136	1952
29	Tlaxcala	037	Ziltlaltépec de Trinidad Sánchez Santos	9207	4768	2745	5588	861
29	Tlaxcala	038	Tzompantepec	18006	9270	4607	12205	1151
29	Tlaxcala	039	Xaloztoc	25607	12861	7254	16682	1645
29	Tlaxcala	040	Xaltocan	10601	5588	2673	6822	1073
29	Tlaxcala	041	Papalotla de Xicohténcatl	33499	17317	8986	22094	2326
29	Tlaxcala	042	Xicohtzinco	14197	7435	3451	9487	1239
29	Tlaxcala	043	Yauhquemehcan	42242	21854	10336	29023	2769
29	Tlaxcala	044	Zacatelco	45717	23777	11662	30485	3497
29	Tlaxcala	045	Benito Juárez	6211	3248	1826	3997	378
29	Tlaxcala	046	Emiliano Zapata	4951	2524	1514	3124	305
29	Tlaxcala	047	Lázaro Cárdenas	3534	1799	1033	2250	251
29	Tlaxcala	048	La Magdalena Tlaltelulco	19036	9596	443	1140	103
29	Tlaxcala	049	San Damián Texóloc	5884	2962	1364	3892	574
29	Tlaxcala	050	San Francisco Tetlanohcan	11761	6119	3195	7628	926
29	Tlaxcala	051	San Jerónimo Zacualpan	4092	2152	999	2679	408
29	Tlaxcala	052	San José Teacalco	6436	3279	1792	4095	549
29	Tlaxcala	053	San Juan Huactzinco	7688	4011	2005	5038	598
29	Tlaxcala	054	San Lorenzo Axocomanitla	5689	2922	1392	3790	507
29	Tlaxcala	055	San Lucas Tecopilco	3077	1536	756	1996	313
29	Tlaxcala	056	Santa Ana Nopalucan	7952	4052	2040	5305	592
29	Tlaxcala	057	Santa Apolonia Teacalco	4636	2392	1152	3022	437
29	Tlaxcala	058	Santa Catarina Ayometla	9463	4896	2371	6289	803
29	Tlaxcala	059	Santa Cruz Quilehtla	7750	3921	2251	5016	474
29	Tlaxcala	060	Santa Isabel Xiloxoxtla	5443	2786	1430	3660	341
30	Veracruz	001	Acajete	9701	4781	2675	6309	717
30	Veracruz	002	Acatlán	3441	1775	964	2192	285
30	Veracruz	003	Acayucan	80815	42298	19818	53279	7706
30	Veracruz	004	Actopan	41742	21132	8388	27624	5727
30	Veracruz	005	Acula	5253	2583	1208	3337	708
30	Veracruz	006	Acultzingo	23100	11922	6932	14559	1609
30	Veracruz	007	Camarón de Tejeda	6538	3343	1573	4203	762
30	Veracruz	008	Alpatláhuac	10338	5304	3403	6086	849
30	Veracruz	009	Alto Lucero de Gutiérrez Barrios	28184	14178	6083	18198	3898
30	Veracruz	010	Altotonga	64234	33707	20297	39314	4623
30	Veracruz	011	Alvarado	57035	29097	11487	38904	6637
30	Veracruz	012	Amatitlán	7866	4018	1611	5110	1145
30	Veracruz	013	Naranjos Amatlán	26843	14174	5999	17264	3580
30	Veracruz	014	Amatlán de los Reyes	46955	24181	11106	31585	4259
30	Veracruz	015	Angel R. Cabada	33839	17325	7295	21976	4565
30	Veracruz	016	La Antigua	28682	14945	6293	19451	2937
30	Veracruz	017	Apazapan	4709	2346	1046	3007	656
30	Veracruz	018	Aquila	1978	1049	703	1124	151
30	Veracruz	019	Astacinga	6909	3708	2526	3962	421
30	Veracruz	020	Atlahuilco	11577	5983	3678	7186	713
30	Veracruz	021	Atoyac	23461	12110	5642	15182	2637
30	Veracruz	022	Atzacan	22651	11526	6492	14524	1635
30	Veracruz	023	Atzalan	49180	24801	13831	30356	4992
30	Veracruz	024	Tlaltetela	16485	8167	4654	10580	1251
30	Veracruz	025	Ayahualulco	27217	13979	9904	15315	1998
30	Veracruz	026	Banderilla	25993	13772	6139	17970	1878
30	Veracruz	027	Benito Juárez	16120	8332	4257	9681	2182
30	Veracruz	028	Boca del Río	144550	76565	25379	99846	19091
30	Veracruz	029	Calcahualco	13701	6939	4887	7934	880
30	Veracruz	030	Camerino Z. Mendoza	41835	22148	9684	27407	4734
30	Veracruz	031	Carrillo Puerto	18888	9551	5253	12091	1544
30	Veracruz	032	Catemaco	49451	25852	13002	31649	4790
30	Veracruz	033	Cazones de Herrera	24421	12575	6618	15135	2666
30	Veracruz	034	Cerro Azul	25011	13413	5469	15922	3607
30	Veracruz	035	Citlaltépetl	11165	5687	3028	6481	1650
30	Veracruz	036	Coacoatzintla	11018	5689	3291	7008	719
30	Veracruz	037	Coahuitlán	8176	4186	2512	4969	695
30	Veracruz	038	Coatepec	93911	48815	20404	64138	9312
30	Veracruz	039	Coatzacoalcos	310698	161559	68080	214577	27371
30	Veracruz	040	Coatzintla	55016	28724	13116	36854	5016
